Donor_ID,Interest_Keywords,Engagement_Score,Legacy_Intent_Probability,Legacy_Intent_Binary,Board_Affiliations,Estimated_Age
648470,"Healthcare, Education",44.0,0.1,True,,31.0
946159,Athletics,57.7,0.25,False,,
751651,Faculty Development,20.0,0.1,False,,
491347,Research,51.0,0.45,False,,32.0
738350,Healthcare,40.0,0.1,False,,48.0
385191,Technology,30.0,0.1,False,,52.0
602901,"Healthcare, Athletics, Arts",31.0,0.4,True,,93.0
984503,Environment,23.0,0.1,False,,
108657,Student Support,35.0,0.1,False,,
360821,"Global Programs, Student Support",22.0,0.3,False,,62.0
696973,Environment,32.0,0.4,False,,67.0
547658,"Infrastructure, Arts",30.1,0.3,False,,56.0
945853,Student Support,34.0,0.1,True,,37.0
734440,Student Support,39.6,0.3,False,,64.0
542446,Infrastructure,20.0,0.1,False,,55.0
397144,Technology,44.0,0.1,False,,
442631,"Faculty Development, Education",66.1,0.3,False,,65.0
730130,"Social Justice, Global Programs, Athletics",67.9,0.1,False,,
200795,"Research, Student Support, Faculty Development",20.1,0.1,False,,25.0
980286,"Social Justice, Environment, Global Programs",40.6,0.1,False,,52.0
593170,Education,43.0,0.1,False,,
524523,"Technology, Infrastructure",56.0,0.1,False,,53.0
444076,"Technology, Education",22.0,0.1,False,,
146977,"Social Justice, Research",51.0,0.1,False,,43.0
371176,Student Support,49.0,0.1,False,,
580150,"Athletics, Student Support",22.0,0.1,False,,
230653,"Athletics, Social Justice, Faculty Development",46.3,0.4,True,,79.0
941553,"Social Justice, Environment",53.0,0.1,False,,
676137,"Research, Athletics",39.0,0.4,True,,81.0
648440,"Infrastructure, Research",39.3,0.1,False,,
311192,Social Justice,20.5,0.1,False,,
104750,Environment,49.1,0.1,False,,37.0
899038,"Social Justice, Arts",29.6,0.25,False,,54.0
720670,"Arts, Faculty Development",24.0,0.4,True,,79.0
936941,Faculty Development,56.1,0.1,False,,
717299,Global Programs,44.0,0.1,False,,33.0
456749,"Arts, Education",40.5,0.1,False,,
387277,"Student Support, Technology",31.4,0.3,False,,56.0
242998,Student Support,27.5,0.1,False,,28.0
677218,Education,67.5,0.1,False,,52.0
633367,"Arts, Global Programs",20.0,0.1,False,,
577447,"Environment, Healthcare, Student Support",27.0,0.4,True,,85.0
322577,Education,59.7,0.1,False,,
398636,"Arts, Education",55.1,0.1,False,,
875497,"Technology, Social Justice",29.0,0.1,False,,
865173,Healthcare,62.0,0.4,False,,87.0
740177,"Social Justice, Research",32.0,0.1,False,,
776390,Healthcare,57.0,0.1,True,,
521491,Global Programs,28.0,0.1,True,,
799360,Student Support,40.0,0.1,True,,
641426,Environment,34.2,0.4,True,,73.0
554702,"Environment, Global Programs, Research",52.0,0.35,False,,
550572,"Faculty Development, Global Programs",66.9,0.1,False,,51.0
571831,"Faculty Development, Infrastructure",41.0,0.1,False,,27.0
717656,Education,39.0,0.1,False,,45.0
665071,"Technology, Global Programs",38.0,0.1,False,,46.0
740984,"Faculty Development, Global Programs",44.0,0.1,False,,36.0
707535,"Faculty Development, Technology, Research",43.1,0.1,True,,
370757,Faculty Development,45.0,0.1,False,,
579183,Healthcare,88.0,0.75,True,,78.0
117197,"Student Support, Research",22.0,0.3,False,,64.0
528430,Research,60.0,0.25,False,,
834838,Student Support,35.0,0.1,False,,38.0
211664,"Student Support, Infrastructure",31.0,0.1,False,,
579803,"Healthcare, Athletics",35.1,0.1,False,,
834296,Faculty Development,28.0,0.1,False,,51.0
994804,Social Justice,36.3,0.1,False,,
996675,Healthcare,71.0,0.45,False,,46.0
773686,"Student Support, Athletics",28.0,0.1,False,,
123329,Global Programs,34.0,0.1,False,,34.0
996653,"Student Support, Environment",26.5,0.35,False,,39.0
554274,Infrastructure,28.0,0.1,False,,25.0
712622,"Social Justice, Environment",51.0,0.3,False,,65.0
153991,"Arts, Research",51.0,0.3,True,,65.0
189132,"Technology, Healthcare, Research",28.0,0.1,False,,
987388,"Global Programs, Faculty Development",39.6,0.1,True,,
373533,"Education, Healthcare",40.5,0.3,False,,64.0
751402,Environment,24.0,0.1,False,,46.0
561703,Social Justice,44.0,0.1,False,,45.0
186020,"Environment, Technology",39.1,0.4,False,,78.0
184718,Technology,40.0,0.4,True,,91.0
127595,Education,37.0,0.1,False,,41.0
895572,"Arts, Environment, Global Programs",31.0,0.1,False,,22.0
325331,Arts,27.0,0.1,False,,49.0
937204,"Global Programs, Environment, Athletics",55.1,0.1,False,,47.0
649033,"Healthcare, Student Support",54.3,0.1,False,,
373374,"Technology, Global Programs, Faculty Development",33.0,0.1,True,,
934789,"Athletics, Social Justice",66.9,0.45,False,,
850596,Technology,37.0,0.1,False,,
569794,"Healthcare, Athletics",39.0,0.1,False,,51.0
207614,"Faculty Development, Social Justice",44.0,0.1,False,,40.0
453078,"Arts, Education",39.0,0.1,False,,26.0
511239,"Athletics, Education",44.0,0.1,True,,30.0
603772,Education,23.0,0.1,False,,52.0
969551,"Global Programs, Technology",35.0,0.1,False,,50.0
475910,Education,38.7,0.3,True,,60.0
539176,"Infrastructure, Global Programs, Healthcare",27.2,0.3,True,,61.0
553126,"Student Support, Healthcare, Athletics",38.0,0.1,False,,32.0
863253,"Research, Global Programs",63.4,0.4,True,,90.0
441618,Infrastructure,54.0,0.1,False,,39.0
100054,Infrastructure,44.7,0.55,True,,77.0
784320,Research,79.0,0.45,True,,
455159,Social Justice,46.1,0.1,False,,
180293,"Education, Social Justice, Healthcare",34.0,0.4,False,,67.0
669187,"Social Justice, Faculty Development",33.0,0.1,False,,
863333,Faculty Development,44.0,0.1,False,,52.0
629722,Social Justice,29.0,0.1,False,,
542894,Infrastructure,41.9,0.35,False,,55.0
120974,Athletics,68.0,0.1,False,,
819559,"Student Support, Healthcare, Faculty Development",49.2,0.1,False,,
200581,"Technology, Healthcare, Arts",35.0,0.1,False,,
503030,Education,41.0,0.1,False,,
615264,Arts,37.1,0.1,False,,
794352,"Student Support, Technology, Research",41.0,0.1,False,,
406741,Student Support,22.4,0.1,False,,25.0
373426,Research,26.0,0.1,False,,
690322,Research,50.6,0.1,False,,54.0
858334,"Arts, Research, Student Support",37.0,0.1,False,,
816272,"Education, Technology, Social Justice",39.4,0.1,False,,
289479,Athletics,31.0,0.1,False,,
314339,"Faculty Development, Technology, Student Support",39.3,0.4,False,,81.0
397886,"Faculty Development, Global Programs",51.3,0.1,False,,
828020,Student Support,31.0,0.1,False,,
317566,Faculty Development,45.0,0.1,False,,53.0
485810,"Research, Arts",41.0,0.1,False,,22.0
740361,Technology,41.0,0.3,True,,58.0
770733,Faculty Development,22.0,0.1,False,,
556064,"Arts, Infrastructure, Technology",49.6,0.4,False,,68.0
703438,"Arts, Infrastructure, Social Justice",26.0,0.1,False,,
642242,"Athletics, Research",44.1,0.1,False,,49.0
443582,Education,35.0,0.1,False,Museum Board,48.0
119552,Technology,49.3,0.3,False,,56.0
391754,"Athletics, Healthcare",63.4,0.1,False,,
439953,Arts,51.1,0.25,False,,
896360,"Education, Student Support, Global Programs",21.0,0.1,True,,22.0
117447,"Healthcare, Athletics",38.3,0.1,True,,39.0
777079,"Healthcare, Athletics, Faculty Development",45.2,0.3,False,,65.0
451402,"Student Support, Education",39.0,0.1,False,,23.0
919503,Arts,57.2,0.25,True,,
528826,Student Support,52.1,0.1,False,,
528373,"Athletics, Social Justice, Research",33.9,0.1,False,,43.0
998495,Arts,28.0,0.1,False,,32.0
841772,"Arts, Environment",49.0,0.1,True,,
704623,"Infrastructure, Technology",45.0,0.1,False,,
929410,Faculty Development,48.0,0.1,False,,37.0
340465,"Social Justice, Faculty Development",36.0,0.1,False,,51.0
608006,Faculty Development,49.1,0.3,False,,64.0
459824,Infrastructure,48.5,0.1,False,,41.0
425967,Environment,70.3,0.4,True,,97.0
242306,Student Support,43.0,0.1,False,,
964890,Environment,21.0,0.1,True,,
846515,Environment,44.2,0.1,False,,
885792,Infrastructure,33.0,0.1,False,,27.0
377131,Environment,68.0,0.45,False,,
286591,"Athletics, Infrastructure",46.2,0.1,False,,35.0
688240,Student Support,35.1,0.3,False,,61.0
555746,Research,37.0,0.1,False,,46.0
175603,"Faculty Development, Research, Athletics",27.0,0.4,False,,68.0
594538,Research,47.4,0.1,False,,
971826,"Environment, Global Programs, Arts",32.0,0.4,False,,74.0
837157,"Education, Technology, Infrastructure",43.0,0.1,False,,
663147,"Student Support, Research, Arts",52.9,0.25,False,,
716381,"Technology, Arts",44.2,0.1,False,,49.0
275970,"Faculty Development, Environment",54.1,0.3,False,,57.0
447218,Student Support,46.0,0.1,False,,46.0
940472,"Arts, Student Support",21.0,0.1,False,,34.0
567353,"Environment, Technology, Social Justice",43.2,0.1,False,,49.0
230413,Social Justice,21.0,0.1,False,,
415267,Arts,28.1,0.1,False,,
134909,"Student Support, Arts, Environment",39.0,0.1,False,,
236370,Infrastructure,51.3,0.1,False,,
446489,Research,61.9,0.75,True,,73.0
158402,"Environment, Global Programs, Education",56.0,0.1,False,,
815641,"Social Justice, Technology",54.3,0.1,False,,31.0
352410,"Technology, Faculty Development, Healthcare",54.0,0.45,False,,33.0
665095,Technology,29.0,0.1,False,,
439451,"Research, Education, Faculty Development",24.0,0.3,False,,61.0
840006,"Social Justice, Infrastructure",51.1,0.3,True,,60.0
614328,"Infrastructure, Education",46.0,0.1,False,,
548614,"Social Justice, Environment, Faculty Development",27.2,0.3,False,,59.0
880736,"Technology, Education",36.2,0.4,False,,76.0
280805,"Global Programs, Athletics",40.7,0.25,True,,37.0
892272,"Arts, Education",40.0,0.1,False,,
494675,Social Justice,30.3,0.1,False,,
971284,Environment,55.2,0.1,False,,51.0
415468,Education,61.0,0.1,False,,
639138,Infrastructure,46.0,0.1,False,,
927940,Research,64.4,0.35,False,,
174810,"Education, Social Justice",20.0,0.1,False,,29.0
759748,"Technology, Social Justice",34.0,0.4,True,,70.0
531250,"Technology, Education, Research",31.0,0.1,False,,
897537,"Technology, Student Support",34.0,0.1,False,,30.0
892593,Infrastructure,53.1,0.1,False,,
361481,Athletics,33.0,0.1,True,,
642430,"Social Justice, Healthcare",47.2,0.1,False,,55.0
778245,Arts,38.1,0.1,False,,
401488,"Education, Athletics",37.4,0.25,False,,50.0
700802,Faculty Development,34.0,0.4,True,,82.0
356370,"Environment, Student Support",29.0,0.1,False,,50.0
895597,"Social Justice, Environment",29.2,0.1,False,,33.0
885021,Environment,30.1,0.1,False,,
526984,Research,78.0,0.75,False,,70.0
686455,"Research, Global Programs, Student Support",36.2,0.1,False,,23.0
154285,"Education, Healthcare, Technology",27.0,0.1,False,,29.0
803776,Infrastructure,65.3,0.3,True,,63.0
504081,Global Programs,42.0,0.1,False,,
305376,Environment,62.0,0.4,False,,74.0
438770,Environment,23.0,0.1,False,,
637027,"Arts, Research",46.2,0.3,True,,64.0
467834,"Education, Faculty Development",47.4,0.1,False,,
331457,"Technology, Environment, Education",32.4,0.1,False,,39.0
119865,Environment,45.0,0.4,False,,72.0
855069,Research,37.1,0.1,False,,
980697,Student Support,29.0,0.1,False,,22.0
188688,Technology,42.0,0.1,False,,40.0
122791,"Infrastructure, Social Justice",71.2,0.45,False,,
907173,"Research, Athletics, Education",73.0,0.45,True,,
183326,Student Support,32.0,0.4,False,,66.0
901245,Technology,39.8,0.25,False,,
248166,"Student Support, Faculty Development, Healthcare",24.0,0.4,False,,71.0
560613,"Social Justice, Technology, Infrastructure",42.0,0.1,False,,
675952,Faculty Development,39.0,0.1,False,,
706187,"Global Programs, Infrastructure, Technology",44.5,0.35,False,,
495703,Technology,26.0,0.1,False,,
730280,Education,22.0,0.1,False,,
449661,Social Justice,41.0,0.1,True,,36.0
188142,Global Programs,41.3,0.4,False,,95.0
945689,"Student Support, Education, Global Programs",44.1,0.1,False,,
740040,"Research, Infrastructure, Education",64.1,0.3,False,,59.0
780024,"Environment, Infrastructure, Faculty Development",24.0,0.1,False,,
318519,Global Programs,52.1,0.1,False,,34.0
101608,Global Programs,68.0,0.1,False,,
895965,"Student Support, Global Programs",32.0,0.1,False,,
408224,Global Programs,48.1,0.1,False,,
773920,Technology,29.0,0.1,False,,
486791,"Student Support, Athletics",46.4,0.3,False,,57.0
254591,Student Support,55.8,0.35,False,,
842510,Arts,33.8,0.1,False,,
613514,Research,34.1,0.25,False,,41.0
581995,Arts,37.5,0.35,False,,36.0
467293,"Faculty Development, Research, Infrastructure",41.0,0.1,False,,22.0
649643,Student Support,34.0,0.1,False,,36.0
494314,"Student Support, Arts, Education",42.1,0.3,True,,62.0
895855,Social Justice,62.8,0.35,True,,
597914,"Social Justice, Technology",39.0,0.1,False,,
151141,"Technology, Research, Arts",28.0,0.1,False,,
326738,"Global Programs, Technology",48.0,0.1,False,,
506104,Faculty Development,41.2,0.1,False,,27.0
443458,"Athletics, Infrastructure, Healthcare",33.8,0.3,True,,57.0
535110,Faculty Development,45.1,0.1,False,,
154112,"Faculty Development, Healthcare, Infrastructure",28.0,0.1,False,,
303741,Technology,35.5,0.1,False,,
883661,Infrastructure,21.0,0.1,True,,
326106,"Athletics, Healthcare, Environment",44.4,0.55,False,,76.0
366054,Faculty Development,24.0,0.1,False,,49.0
418813,"Infrastructure, Environment",57.5,0.1,False,,
813034,"Healthcare, Athletics",46.5,0.1,False,,47.0
394921,Research,26.3,0.1,False,,44.0
321548,"Athletics, Arts",32.0,0.3,False,,58.0
759415,"Faculty Development, Healthcare, Student Support",45.0,0.1,False,,
724042,Research,60.9,0.45,True,,
370705,"Research, Athletics, Environment",73.9,0.75,True,,76.0
522540,"Infrastructure, Global Programs",69.3,0.65,True,,57.0
633379,"Student Support, Faculty Development, Infrastructure",61.7,0.35,False,,
918815,Faculty Development,47.6,0.1,False,,33.0
726785,Healthcare,25.0,0.1,False,,
495858,Education,40.2,0.3,False,,56.0
883504,Student Support,48.0,0.1,False,,55.0
874635,Student Support,70.2,0.1,False,,
853643,Student Support,50.0,0.1,False,,
356487,Student Support,25.0,0.3,True,,59.0
343929,"Environment, Research",31.0,0.1,False,,
210049,"Global Programs, Faculty Development",23.1,0.1,False,,50.0
663312,Arts,51.3,0.1,False,,
175433,Technology,48.2,0.35,False,,49.0
807018,"Global Programs, Environment, Education",46.1,0.1,False,,31.0
257851,"Infrastructure, Environment, Faculty Development",48.5,0.1,False,,
333151,Research,92.0,0.45,False,,45.0
488794,"Student Support, Faculty Development, Healthcare",23.9,0.1,False,,42.0
561105,Global Programs,39.6,0.1,False,,31.0
542162,Research,34.0,0.1,False,,
193089,Arts,44.1,0.1,False,,
599937,"Athletics, Social Justice, Technology",31.5,0.1,False,,
848750,"Healthcare, Global Programs",31.8,0.1,False,,
983123,Athletics,33.9,0.3,False,,57.0
878866,"Social Justice, Technology",38.0,0.4,False,,89.0
150139,Infrastructure,62.1,0.1,False,,
570279,"Social Justice, Infrastructure, Healthcare",66.1,0.4,False,,70.0
330519,"Social Justice, Research, Healthcare",24.0,0.1,False,,
978914,Global Programs,20.1,0.3,False,,56.0
230056,Education,88.0,0.45,False,,
568189,Student Support,30.0,0.1,False,,43.0
416096,"Faculty Development, Healthcare, Technology",24.0,0.4,False,,68.0
393538,Research,34.0,0.1,False,,
474685,"Faculty Development, Environment",41.0,0.1,False,,
583376,"Technology, Faculty Development, Infrastructure",41.0,0.1,False,,
583971,Healthcare,44.0,0.3,True,,64.0
548798,Research,41.1,0.3,False,,59.0
281465,Athletics,30.0,0.1,False,,
808000,Technology,33.0,0.1,False,,
533561,Infrastructure,41.0,0.1,False,,
242506,"Faculty Development, Global Programs, Education",89.0,0.45,True,Nonprofit Board,
506977,Arts,40.0,0.1,False,,
356904,Environment,63.4,0.1,False,,51.0
511475,Student Support,20.0,0.3,False,,57.0
566088,Global Programs,42.0,0.1,False,,
664325,"Global Programs, Arts, Athletics",44.4,0.4,True,,91.0
428373,Environment,56.9,0.25,False,,49.0
830459,Research,54.3,0.45,False,,43.0
143138,Infrastructure,49.0,0.1,True,,
634186,"Athletics, Global Programs",41.0,0.3,True,,57.0
744091,"Infrastructure, Global Programs",46.0,0.35,False,,22.0
681192,"Global Programs, Environment",41.0,0.1,False,,
734864,Arts,38.0,0.4,False,,82.0
612108,"Research, Athletics",43.6,0.1,True,,
953244,Education,24.0,0.4,True,,73.0
619986,Technology,22.0,0.3,False,,61.0
377837,"Education, Global Programs",90.0,0.45,False,,
921618,Athletics,29.0,0.1,False,,
619879,"Faculty Development, Social Justice, Healthcare",47.4,0.35,True,,
910951,Social Justice,56.0,0.1,False,,
492517,Environment,36.0,0.1,True,,
743066,Social Justice,21.0,0.4,True,,68.0
817371,"Social Justice, Infrastructure",35.0,0.1,False,,52.0
400788,"Research, Technology",34.0,0.3,False,,58.0
781640,"Environment, Infrastructure, Arts",31.1,0.1,True,,
351057,"Research, Arts, Education",25.0,0.4,False,,68.0
399116,Social Justice,64.2,0.1,False,,
980081,"Faculty Development, Research, Healthcare",20.0,0.1,False,,
626841,Global Programs,37.0,0.4,False,,68.0
847490,"Arts, Global Programs, Athletics",23.0,0.3,False,,60.0
245057,Student Support,53.9,0.25,False,,
715968,"Healthcare, Athletics",75.1,0.1,False,,47.0
471344,Student Support,43.3,0.35,False,,
989655,Global Programs,69.0,0.35,False,,
299500,Education,40.5,0.1,False,,
567796,"Social Justice, Faculty Development, Research",31.0,0.3,False,,58.0
886331,"Student Support, Technology, Faculty Development",92.0,0.45,True,,
582025,Social Justice,23.0,0.1,False,,22.0
366076,"Environment, Research",63.7,0.35,False,,
965942,Arts,21.0,0.1,False,,22.0
128832,Infrastructure,36.2,0.1,False,,39.0
889826,Education,42.0,0.1,False,,
922092,"Social Justice, Faculty Development, Environment",43.0,0.1,False,,
351685,"Research, Infrastructure",78.0,0.65,False,,59.0
599330,"Global Programs, Research",33.0,0.1,False,,36.0
508203,"Healthcare, Technology",64.0,0.45,False,,42.0
588354,"Athletics, Research, Global Programs",51.4,0.4,True,,73.0
540288,Arts,40.0,0.1,False,,
684657,"Technology, Healthcare, Faculty Development",67.3,0.1,True,,49.0
598408,"Research, Technology",23.0,0.4,True,,89.0
395061,"Education, Faculty Development",67.0,0.35,True,,
126237,"Education, Infrastructure, Research",36.0,0.1,False,,
378017,"Social Justice, Education, Healthcare",65.1,0.1,False,,
257598,Athletics,44.1,0.1,False,,
123621,"Arts, Environment, Infrastructure",41.0,0.3,True,,60.0
603335,"Athletics, Technology, Global Programs",51.4,0.3,True,,57.0
541713,"Arts, Environment",36.5,0.35,False,,
589942,"Infrastructure, Faculty Development, Global Programs",39.3,0.1,False,,29.0
471920,"Student Support, Healthcare",27.0,0.3,False,,64.0
184428,"Technology, Social Justice",37.4,0.1,False,,
423092,Infrastructure,24.1,0.1,False,,
725761,"Research, Arts",26.0,0.1,False,,53.0
566775,Faculty Development,69.0,0.75,True,,71.0
467769,Research,24.0,0.1,False,,50.0
412525,"Social Justice, Student Support, Arts",47.9,0.45,False,,63.0
192554,"Global Programs, Research, Education",48.1,0.4,True,,77.0
179724,Technology,55.4,0.1,False,,
432493,"Social Justice, Athletics, Arts",51.8,0.35,False,,50.0
891025,Research,20.0,0.4,True,,97.0
594072,"Technology, Education",32.0,0.1,False,,36.0
903765,"Global Programs, Technology",41.0,0.3,False,,63.0
317786,"Athletics, Research, Education",43.0,0.4,False,,87.0
783399,"Healthcare, Environment",42.0,0.1,False,,
914697,Environment,62.2,0.65,True,,64.0
318062,"Global Programs, Research",29.0,0.1,True,,33.0
162280,"Global Programs, Education",28.0,0.1,False,,22.0
752204,"Infrastructure, Global Programs, Environment",47.4,0.1,False,,
161015,Environment,27.0,0.1,True,,50.0
927081,"Athletics, Research, Environment",22.3,0.4,True,,84.0
133888,Education,46.0,0.1,False,,
774601,Healthcare,42.0,0.1,False,,
852486,"Global Programs, Education, Faculty Development",49.1,0.1,False,,
148770,"Research, Infrastructure",24.0,0.1,True,,52.0
698711,Healthcare,31.5,0.1,False,,27.0
992449,"Education, Research",49.0,0.1,False,,
391255,Healthcare,42.0,0.1,False,,
874346,"Faculty Development, Infrastructure",42.0,0.1,False,,
135124,Environment,26.0,0.1,False,,
934990,Research,42.0,0.1,False,,50.0
528910,Arts,31.0,0.1,False,,
490700,"Education, Infrastructure, Research",26.0,0.3,False,,65.0
517782,Research,66.3,0.1,False,,50.0
861237,Global Programs,28.4,0.1,False,,
630831,Global Programs,41.9,0.35,False,,
257302,Arts,27.0,0.1,False,,
353931,Student Support,33.2,0.1,False,,31.0
881047,"Healthcare, Athletics",53.1,0.4,False,,70.0
404616,Global Programs,32.7,0.45,True,,37.0
376186,"Research, Education, Athletics",52.0,0.1,False,,
460086,"Research, Arts",39.0,0.1,False,,22.0
356026,Global Programs,66.6,0.55,True,,68.0
650852,"Global Programs, Environment",30.0,0.1,False,,22.0
939374,"Student Support, Global Programs",65.7,0.4,True,,84.0
449733,"Athletics, Environment, Education",56.2,0.1,False,,
786496,"Infrastructure, Student Support",42.1,0.1,False,,44.0
789150,Arts,47.0,0.1,True,,
543197,"Social Justice, Research",59.2,0.4,False,,68.0
483209,Student Support,29.4,0.1,False,,26.0
357951,"Infrastructure, Student Support, Research",21.0,0.1,False,,23.0
458567,"Social Justice, Student Support, Research",45.1,0.1,False,,
289051,"Social Justice, Research",43.2,0.3,True,,64.0
310013,"Education, Environment, Global Programs",30.2,0.1,False,,
809711,"Technology, Social Justice",35.0,0.1,False,,30.0
236455,"Healthcare, Student Support, Research",23.0,0.1,False,,
531612,Technology,57.1,0.45,True,,35.0
550717,Technology,39.0,0.1,False,,
133440,Healthcare,40.2,0.1,False,,
761963,Education,26.1,0.1,False,,34.0
816741,Athletics,31.0,0.1,False,,
803706,"Faculty Development, Technology, Global Programs",59.2,0.4,False,,69.0
899740,"Global Programs, Healthcare, Education",30.0,0.4,False,,67.0
114133,Technology,30.0,0.1,False,,46.0
138607,Student Support,45.0,0.1,False,,54.0
589071,Faculty Development,61.4,0.1,False,,
130307,"Infrastructure, Research, Athletics",39.1,0.1,False,,55.0
997022,Technology,33.0,0.1,False,,36.0
698338,"Athletics, Arts",38.0,0.1,False,,47.0
872656,"Technology, Social Justice, Athletics",32.1,0.1,False,,43.0
182503,Global Programs,24.2,0.1,False,,50.0
173546,Technology,38.0,0.3,False,,65.0
162841,Environment,34.0,0.1,False,,
871345,Education,33.0,0.1,False,,54.0
357440,"Education, Student Support",47.8,0.1,False,,43.0
954518,"Healthcare, Research, Student Support",40.0,0.1,False,,50.0
422610,Social Justice,33.0,0.1,False,,45.0
713327,"Arts, Social Justice",36.0,0.1,False,,
890064,Athletics,28.0,0.3,False,,62.0
798010,Healthcare,42.6,0.25,False,,
479241,Arts,34.7,0.4,False,,69.0
964521,"Faculty Development, Arts",27.0,0.1,True,,
541885,Healthcare,38.0,0.1,True,,
181575,"Technology, Arts, Faculty Development",57.6,0.1,False,,
182485,Research,62.7,0.25,True,,55.0
729152,Education,45.0,0.1,False,,
822924,Faculty Development,39.0,0.1,False,,
902562,"Social Justice, Student Support",28.0,0.1,False,,48.0
726895,"Arts, Education",35.0,0.1,False,,
626242,Faculty Development,46.1,0.1,False,,42.0
695273,"Research, Education, Athletics",56.0,0.1,False,,
720305,"Infrastructure, Technology",24.0,0.1,False,,38.0
871330,"Environment, Technology, Healthcare",25.0,0.1,True,,
518489,"Athletics, Technology",66.2,0.4,True,,76.0
974038,"Education, Social Justice",43.0,0.1,False,,47.0
429628,Infrastructure,46.1,0.1,False,,54.0
184252,Social Justice,43.0,0.1,False,,
190978,"Education, Research",35.0,0.4,False,,72.0
674219,Athletics,32.0,0.4,False,,68.0
206747,Technology,49.4,0.4,False,,74.0
816017,Social Justice,55.0,0.3,False,,63.0
433742,Social Justice,32.0,0.3,False,,58.0
626786,Education,48.1,0.1,False,,
325482,"Education, Healthcare, Infrastructure",38.0,0.1,False,,
885253,Education,36.0,0.1,False,,
569575,Arts,22.0,0.1,False,,47.0
925811,"Student Support, Technology, Social Justice",64.1,0.45,True,,45.0
390121,Social Justice,43.5,0.1,False,,
521310,"Social Justice, Research, Global Programs",45.0,0.4,True,,74.0
547097,Faculty Development,45.0,0.1,True,,
180216,Research,38.0,0.4,False,,96.0
427112,Environment,22.0,0.1,False,,
865634,"Technology, Infrastructure",59.1,0.4,False,,83.0
421296,Environment,51.0,0.1,False,,
570472,Athletics,39.5,0.3,False,,65.0
545697,Research,59.1,0.1,False,,
635535,"Infrastructure, Faculty Development, Global Programs",40.0,0.1,False,,47.0
774062,"Healthcare, Arts",59.1,0.3,False,,65.0
901232,"Athletics, Global Programs, Research",39.5,0.1,False,,22.0
779382,Environment,43.0,0.1,False,,50.0
528199,"Research, Faculty Development, Student Support",39.4,0.25,False,,36.0
635949,Student Support,35.0,0.1,True,,
610510,Global Programs,51.2,0.1,False,,
801423,Research,44.0,0.1,False,,
100062,"Athletics, Infrastructure, Education",51.2,0.1,False,,32.0
394297,"Environment, Arts",40.0,0.1,False,,32.0
855548,"Environment, Athletics",20.0,0.4,True,,77.0
583978,Social Justice,35.2,0.1,False,,
868687,"Healthcare, Research",31.0,0.1,False,,
711896,"Research, Education, Infrastructure",38.0,0.1,False,,48.0
519320,Global Programs,55.2,0.1,False,,
803819,Research,21.0,0.1,False,,
782516,"Healthcare, Faculty Development",51.1,0.1,False,,
919958,"Social Justice, Global Programs, Athletics",30.0,0.1,False,,
974401,Student Support,49.6,0.1,False,,
502023,"Arts, Social Justice",56.2,0.3,True,,57.0
674158,Global Programs,26.0,0.1,False,,
254414,"Student Support, Technology",55.0,0.45,True,,
842569,Technology,32.0,0.3,False,,58.0
743941,Global Programs,58.1,0.1,False,,
116591,Healthcare,94.0,0.4,False,,89.0
876338,"Education, Infrastructure",31.4,0.25,True,,
490976,"Global Programs, Faculty Development, Arts",42.4,0.4,False,,67.0
846601,Social Justice,33.0,0.1,False,,
239635,"Research, Global Programs, Social Justice",49.0,0.1,False,,
486777,Research,42.0,0.4,False,,70.0
523746,"Education, Environment, Student Support",22.0,0.1,False,,
459759,Infrastructure,37.0,0.4,False,,70.0
729563,"Faculty Development, Student Support",24.0,0.1,False,,43.0
714640,"Research, Student Support, Social Justice",28.0,0.3,True,,57.0
493139,Arts,46.7,0.1,False,,38.0
117590,Social Justice,44.0,0.1,False,,46.0
652341,"Athletics, Healthcare, Arts",58.4,0.75,True,,70.0
773084,Social Justice,26.0,0.1,False,,
748884,Athletics,33.0,0.1,False,,55.0
171092,"Faculty Development, Athletics",30.0,0.1,False,,45.0
389644,Infrastructure,34.0,0.1,False,,
853222,Education,42.5,0.1,False,,22.0
272041,"Faculty Development, Healthcare",56.5,0.1,True,,
835454,Environment,37.2,0.1,False,,
343972,"Research, Education",25.0,0.1,False,,30.0
825253,Research,38.7,0.1,False,,29.0
342805,Environment,36.0,0.4,True,,82.0
103784,"Technology, Arts, Healthcare",37.3,0.1,False,,
865455,"Faculty Development, Research",31.0,0.1,False,,
289247,Student Support,57.4,0.1,False,,
702146,"Social Justice, Arts, Global Programs",21.0,0.3,False,,62.0
838587,Environment,63.0,0.4,False,,72.0
294967,Arts,27.0,0.1,False,,23.0
620491,Research,40.5,0.1,False,,38.0
543351,Social Justice,28.0,0.1,False,,
399654,Global Programs,34.2,0.3,False,Nonprofit Board,65.0
118191,Student Support,51.8,0.1,False,,
430873,"Athletics, Education",37.2,0.1,False,,
391755,"Athletics, Technology",34.3,0.1,False,,
978891,Healthcare,54.7,0.25,False,,42.0
604552,Infrastructure,29.4,0.4,False,,70.0
813460,Healthcare,60.3,0.35,False,,
353723,"Global Programs, Education, Environment",23.0,0.1,False,,
753411,"Research, Faculty Development, Healthcare",47.0,0.1,False,,
661019,Social Justice,25.3,0.1,False,,22.0
542846,Faculty Development,53.1,0.4,False,,87.0
283223,Education,56.1,0.1,False,,
263122,Faculty Development,65.0,0.1,False,,
